Year,Date ,Block,TRT,Height,Leaf,TSSM,TSSME,PredM,PredE,StethL,StethE,Aphid,Anystid
2023,06/27/23,VI,2,Upper,14,1,36,0,0,0,0,0,0
2023,06/27/23,VI,2,Upper,15,9,43,0,0,0,0,0,0
2023,06/27/23,VI,2,Upper,16,13,7,0,0,0,0,1,0
2023,06/27/23,VI,2,Upper,17,1,10,0,0,0,0,1,0
2023,06/27/23,VI,2,Upper,18,47,48,0,0,0,0,0,0
2023,06/27/23,VI,2,Upper,19,6,29,0,0,0,0,0,0
2023,06/27/23,VI,2,Upper,20,18,30,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,1,31,22,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,2,88,432,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,3,46,471,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,4,313,164,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,5,60,44,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,6,80,112,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,7,2,0,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,8,66,280,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,9,38,70,0,0,0,0,0,0
2023,06/27/23,VII,2,Lower,10,60,202,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,11,0,0,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,12,9,74,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,13,1,5,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,14,18,297,0,0,0,0,2,0
2023,06/27/23,VII,2,Upper,15,1,0,0,0,0,0,1,0
2023,06/27/23,VII,2,Upper,16,1,10,0,0,0,0,1,0
2023,06/27/23,VII,2,Upper,17,85,76,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,18,36,56,0,0,0,0,2,0
2023,06/27/23,VII,2,Upper,19,7,14,0,0,0,0,0,0
2023,06/27/23,VII,2,Upper,20,9,18,0,0,0,0,2,0
2023,06/27/23,VIII,2,Lower,1,38,75,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,2,23,37,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,3,62,91,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,4,20,76,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,5,30,90,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,6,92,312,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,7,10,3,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,8,20,8,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,9,60,29,0,0,0,0,0,0
2023,06/27/23,VIII,2,Lower,10,13,1,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,11,2,1,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,12,2,30,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,13,5,40,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,14,1,2,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,15,3,1,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,16,10,39,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,17,11,44,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,18,2,0,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,19,6,15,0,0,0,0,0,0
2023,06/27/23,VIII,2,Upper,20,52,54,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,1,12,107,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,2,10,30,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,3,4,21,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,4,8,15,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,5,2,83,0,0,0,2,0,0
2023,06/27/23,I,3,Lower,6,3,14,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,7,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,8,4,8,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,9,1,1,0,0,0,0,0,0
2023,06/27/23,I,3,Lower,10,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Upper,11,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Upper,12,8,34,0,0,0,0,1,0
2023,06/27/23,I,3,Upper,13,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Upper,14,10,13,0,0,0,0,1,0
2023,06/27/23,I,3,Upper,15,1,1,0,0,0,0,2,0
2023,06/27/23,I,3,Upper,16,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Upper,17,1,0,0,0,0,0,2,0
2023,06/27/23,I,3,Upper,18,1,0,0,0,0,0,1,0
2023,06/27/23,I,3,Upper,19,0,0,0,0,0,0,0,0
2023,06/27/23,I,3,Upper,20,3,3,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,1,3,2,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,2,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,3,1,0,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,4,8,135,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,5,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,6,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,7,0,6,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,8,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,9,0,5,0,0,0,0,0,0
2023,06/27/23,II,3,Lower,10,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,11,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,12,0,0,0,0,0,0,3,0
2023,06/27/23,II,3,Upper,13,1,0,0,0,0,0,2,0
2023,06/27/23,II,3,Upper,14,0,1,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,15,0,0,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,16,2,0,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,17,1,9,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,18,2,8,0,0,0,0,2,0
2023,06/27/23,II,3,Upper,19,2,18,0,0,0,0,0,0
2023,06/27/23,II,3,Upper,20,0,0,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,1,5,35,1,0,0,0,0,0
2023,06/27/23,III,3,Lower,2,2,0,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,3,2,4,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,4,8,7,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,5,9,34,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,6,24,89,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,7,22,94,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,8,18,54,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,9,5,13,0,0,0,0,0,0
2023,06/27/23,III,3,Lower,10,5,22,0,0,0,0,0,0
2023,06/27/23,III,3,Upper,11,0,0,0,0,0,0,0,0
2023,06/27/23,III,3,Upper,12,3,26,0,0,0,0,1,0
2023,06/27/23,III,3,Upper,13,0,18,0,0,0,0,0,0
2023,06/27/23,III,3,Upper,14,2,6,0,0,0,0,0,0
2023,06/27/23,III,3,Upper,15,21,0,0,0,0,0,1,0
2023,06/27/23,III,3,Upper,16,6,67,0,0,0,0,0,0
2023,06/27/23,III,3,Upper,17,3,9,0,0,0,0,2,0
2023,06/27/23,III,3,Upper,18,13,81,0,0,0,0,7,0
2023,06/27/23,III,3,Upper,19,36,105,0,0,0,0,19,0
2023,06/27/23,III,3,Upper,20,1,0,0,0,0,0,7,0
2023,06/27/23,IV,3,Lower,1,16,23,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,2,38,159,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,3,8,31,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,4,33,74,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,5,28,46,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,6,2,40,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,7,65,143,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,8,7,37,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,9,23,50,0,0,0,0,0,0
2023,06/27/23,IV,3,Lower,10,19,19,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,11,19,87,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,12,4,25,0,0,0,0,3,0
2023,06/27/23,IV,3,Upper,13,7,37,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,14,32,59,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,15,64,102,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,16,68,210,0,0,0,0,0,0
2023,06/27/23,IV,3,Upper,17,29,76,0,0,0,0,4,0
2023,06/27/23,IV,3,Upper,18,8,37,0,0,0,0,6,0
2023,06/27/23,IV,3,Upper,19,8,18,0,0,0,0,1,0
2023,06/27/23,IV,3,Upper,20,15,47,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,1,8,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,2,1,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,3,12,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,4,41,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,5,3,6,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,6,7,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,7,9,9,0,0,0,1,0,0
2023,06/27/23,V,3,Lower,8,4,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,9,3,0,0,0,0,0,0,0
2023,06/27/23,V,3,Lower,10,2,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,11,7,10,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,12,0,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,13,10,37,0,0,0,0,1,0
2023,06/27/23,V,3,Upper,14,1,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,15,0,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,16,0,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,17,11,22,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,18,26,40,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,19,1,0,0,0,0,0,0,0
2023,06/27/23,V,3,Upper,20,41,28,0,0,0,0,1,0
2023,06/27/23,VI,3,Lower,1,1,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,2,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,3,9,28,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,4,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,5,3,2,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,6,2,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,7,28,67,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,8,4,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,9,3,1,0,0,0,0,0,0
2023,06/27/23,VI,3,Lower,10,6,18,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,11,0,0,0,0,0,0,2,0
2023,06/27/23,VI,3,Upper,12,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,13,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,14,4,0,0,0,0,0,2,0
2023,06/27/23,VI,3,Upper,15,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,16,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,17,2,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,18,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,19,0,0,0,0,0,0,0,0
2023,06/27/23,VI,3,Upper,20,0,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,1,12,7,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,2,20,103,0,0,0,1,0,0
2023,06/27/23,VII,3,Lower,3,7,8,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,4,11,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,5,11,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,6,15,56,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,7,8,3,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,8,12,5,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,9,14,32,0,0,0,0,0,0
2023,06/27/23,VII,3,Lower,10,5,64,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,11,0,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,12,0,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,13,2,0,0,0,0,0,1,0
2023,06/27/23,VII,3,Upper,14,0,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,15,4,49,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,16,0,0,0,0,0,0,0,0
2023,06/27/23,VII,3,Upper,17,1,9,0,0,0,0,2,0
2023,06/27/23,VII,3,Upper,18,3,3,0,0,0,0,4,0
2023,06/27/23,VII,3,Upper,19,4,17,0,0,0,0,2,0
2023,06/27/23,VII,3,Upper,20,3,0,0,0,0,0,1,0
2023,06/27/23,VIII,3,Lower,1,3,1,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,2,32,88,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,3,19,2,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,4,0,0,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,5,5,7,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,6,2,0,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,7,2,0,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,8,20,44,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,9,4,1,0,0,0,0,0,0
2023,06/27/23,VIII,3,Lower,10,8,6,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,11,1,14,0,0,0,0,1,0
2023,06/27/23,VIII,3,Upper,12,1,0,0,0,0,0,1,0
2023,06/27/23,VIII,3,Upper,13,3,8,0,0,0,0,1,0
2023,06/27/23,VIII,3,Upper,14,0,0,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,15,0,0,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,16,2,8,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,17,11,12,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,18,1,1,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,19,2,3,0,0,0,0,0,0
2023,06/27/23,VIII,3,Upper,20,0,0,0,0,0,0,0,0
2023,07/12/23,I,1,Lower,1,0,7,0,0,0,0,1,0
2023,07/12/23,I,1,Lower,2,2,1,0,0,0,0,2,0
2023,07/12/23,I,1,Lower,3,1,0,0,0,0,0,0,0
2023,07/12/23,I,1,Lower,4,5,3,0,0,0,0,1,0
2023,07/12/23,I,1,Lower,5,4,11,0,0,0,1,0,0
2023,07/12/23,I,1,Lower,6,0,0,0,0,0,0,0,0
2023,07/12/23,I,1,Lower,7,1,1,0,0,0,0,1,0
2023,07/12/23,I,1,Lower,8,2,2,0,0,0,0,1,0
2023,07/12/23,I,1,Lower,9,0,0,0,0,0,0,2,0
2023,07/12/23,I,1,Lower,10,3,1,0,0,0,0,2,0
2023,07/12/23,I,1,Upper,11,1,6,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,12,2,12,0,0,0,0,4,0
2023,07/12/23,I,1,Upper,13,1,5,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,14,1,41,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,15,2,10,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,16,9,21,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,17,2,2,0,0,0,0,1,0
2023,07/12/23,I,1,Upper,18,12,12,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,19,12,0,0,0,0,0,0,0
2023,07/12/23,I,1,Upper,20,0,0,0,0,0,12,12,0
2023,07/12/23,II,1,Lower,1,36,132,0,0,0,0,1.333333333,0
2023,07/12/23,II,1,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,11,36,132,0,0,0,0,1.2,0
2023,07/12/23,II,1,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,II,1,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,1,45.6,75.6,0,0,0,0,1.2,0
2023,07/12/23,III,1,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,11,106.8,135.6,0,0,1.2,0,1.2,0
2023,07/12/23,III,1,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,III,1,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,1,97.2,64.8,0,0,0,1.2,0,0
2023,07/12/23,IV,1,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,11,216,367.5,0,0,1.5,3,0,0
2023,07/12/23,IV,1,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,IV,1,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,V,1,Lower,1,11,27,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,2,0,0,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,3,3,2,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,4,2,1,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,5,0,4,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,6,6,3,0,0,0,0,2,0
2023,07/12/23,V,1,Lower,7,1,2,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,8,2,4,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,9,1,0,0,0,0,0,0,0
2023,07/12/23,V,1,Lower,10,10,5,0,0,0,0,1,0
2023,07/12/23,V,1,Upper,11,131,377,0,0,2,1,7,0
2023,07/12/23,V,1,Upper,12,42,133,0,0,0,1,1,0
2023,07/12/23,V,1,Upper,13,14,42,0,0,0,0,1,0
2023,07/12/23,V,1,Upper,14,48,192,0,0,0,0,12,0
2023,07/12/23,V,1,Upper,15,8,48,0,0,0,0,1,0
2023,07/12/23,V,1,Upper,16,6,191,0,0,0,4,1,0
2023,07/12/23,V,1,Upper,17,17,80,0,0,0,0,1,0
2023,07/12/23,V,1,Upper,18,12,71,0,0,0,3,0,0
2023,07/12/23,V,1,Upper,19,278,4,0,0,0,0,0,0
2023,07/12/23,V,1,Upper,20,1224,72,0,0,0,0,0,0
2023,07/12/23,VI,1,Lower,1,43.5,85.5,0,0,0,3,1.5,0
2023,07/12/23,VI,1,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,11,307.5,258,0,0,0,1.5,1.5,0
2023,07/12/23,VI,1,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,VI,1,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,VII,1,Lower,1,312,288,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,2,84,168,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,3,24,0,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,4,84,36,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,5,12,192,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,6,240,372,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,7,36,12,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,8,96,24,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,9,12,24,0,0,0,0,0,0
2023,07/12/23,VII,1,Lower,10,132,120,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,11,56,173,0,0,0,2,0,0
2023,07/12/23,VII,1,Upper,12,25,273,0,0,0,3,0,0
2023,07/12/23,VII,1,Upper,13,11,14,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,14,48,144,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,15,48,120,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,16,48,120,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,17,528,576,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,18,84,132,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,19,60,384,0,0,0,0,0,0
2023,07/12/23,VII,1,Upper,20,.,0,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,1,100.8,111.6,0,0,0,0,2.4,0
2023,07/12/23,VIII,1,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,11,112.8,350.4,0,0,0,2.4,2.4,0
2023,07/12/23,VIII,1,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,VIII,1,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,1,48,27.6,0,0,0,0,1.2,0
2023,07/12/23,I,2,Lower,2,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,3,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,4,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,5,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,6,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,7,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,8,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,9,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Lower,10,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,11,141.6,213.6,0,0,0,0,1.2,0
2023,07/12/23,I,2,Upper,12,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,13,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,14,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,15,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,16,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,17,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,18,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,19,.,.,.,.,.,.,.,.
2023,07/12/23,I,2,Upper,20,.,.,.,.,.,.,.,.
2023,07/12/23,II,2,Lower,1,70.8,57.6,0,0,0,0,1.2,0
